"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","logPVal","Significance","chromosome_name","start_position","end_position","strand","gene_biotype","external_gene_name","description"
"ENSMUSG00000030203",612.349559159067,-1.40468377665224,0.472080333774465,-2.9755185212255,0.0029249368727371,0.0129897676382022,1.88639861754508,"Down-regulated","6",134692431,134769588,-1,"protein_coding","Dusp16","dual specificity phosphatase 16 [Source:MGI Symbol;Acc:MGI:1917936]"
"ENSMUSG00000053044",9.53363104000579,-1.9746650681712,0.663743541058034,-2.97504223547471,0.00292948211053745,0.013004009898626,1.8859227085917,"Down-regulated","6",71299772,71314478,1,"protein_coding","Cd8b1","CD8 antigen, beta chain 1 [Source:MGI Symbol;Acc:MGI:88347]"
"ENSMUSG00000028780",12.1435262149272,-1.89857153403579,0.638511191150438,-2.97343501625247,0.00294486756524458,0.0130667363010426,1.88383287327997,"Down-regulated","5",17779279,17935266,1,"protein_coding","Sema3c","sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3C [Source:MGI Symbol;Acc:MGI:107557]"
"ENSMUSG00000029638",140.657463851151,-1.48582376184824,0.500080607357346,-2.97116852761,0.00296668934346107,0.0131511497948957,1.88103627548228,"Down-regulated","6",8509600,8597548,1,"protein_coding","Glcci1","glucocorticoid induced transcript 1 [Source:MGI Symbol;Acc:MGI:2179717]"
"ENSMUSG00000086109",17.8082758240259,-1.12374162996964,0.378542900329618,-2.96859782336729,0.00299161862124643,0.0132525909015963,1.87769920819746,"Down-regulated","2",6476811,6483430,1,"lncRNA","Gm13391","predicted gene 13391 [Source:MGI Symbol;Acc:MGI:3651526]"
"ENSMUSG00000018427",190.086092061082,-1.1551833721659,0.389318687448927,-2.96719219859551,0.00300533027420789,0.0132988063675768,1.87618733732149,"Down-regulated","11",86827251,86884533,-1,"protein_coding","Ypel2","yippee like 2 [Source:MGI Symbol;Acc:MGI:1925114]"
"ENSMUSG00000024910",14.2176358320961,-1.9402658510459,0.655559083351101,-2.95971164205002,0.0030792711370261,0.0135913139398059,1.86673855583386,"Down-regulated","19",5515071,5518535,-1,"protein_coding","Ctsw","cathepsin W [Source:MGI Symbol;Acc:MGI:1338045]"
"ENSMUSG00000035762",330.154303454482,1.11095500268821,0.375678011528037,2.95719996538923,0.00310446715878419,0.0136776728097511,1.86398778944779,"Up-regulated","13",84370415,84444260,1,"protein_coding","Tmem161b","transmembrane protein 161B [Source:MGI Symbol;Acc:MGI:1919995]"
"ENSMUSG00000040350",45.6503580462574,-1.39566636629505,0.472005054255502,-2.95688860471304,0.0031076036514728,0.0136883883415055,1.86364768229655,"Down-regulated","11",48716967,48743036,1,"protein_coding","Trim7","tripartite motif-containing 7 [Source:MGI Symbol;Acc:MGI:2137353]"
"ENSMUSG00000021338",9.10525319171033,-2.86460285050414,0.968901254615531,-2.95654777703931,0.00311104029215585,0.0137004208107312,1.86326609321062,"Down-regulated","13",24196327,24464778,-1,"protein_coding","Carmil1","capping protein regulator and myosin 1 linker 1 [Source:MGI Symbol;Acc:MGI:1915982]"
"ENSMUSG00000062464",31.8605216137044,-1.26114751395026,0.426949610010235,-2.95385564099713,0.00313830771364077,0.0138079855347282,1.85986967659635,"Down-regulated","17",32840283,32855158,1,"protein_coding","Cyp4f37","cytochrome P450, family 4, subfamily f, polypeptide 37 [Source:MGI Symbol;Acc:MGI:3780112]"
"ENSMUSG00000020186",12.1743750360362,1.81116600482902,0.613223881793803,2.95351511674821,0.00314177220685924,0.0138200998343374,1.85948881967201,"Up-regulated","10",110755650,110775483,1,"protein_coding","Csrp2","cysteine and glycine-rich protein 2 [Source:MGI Symbol;Acc:MGI:1202907]"
"ENSMUSG00000032839",3.56608499320632,-3.70668381986503,1.25608096053339,-2.95099116723415,0.00316755975149413,0.0139114929289349,1.85662626066168,"Down-regulated","9",95587135,95632428,-1,"protein_coding","Trpc1","transient receptor potential cation channel, subfamily C, member 1 [Source:MGI Symbol;Acc:MGI:109528]"
"ENSMUSG00000050241",4.89293407002992,-2.88325176532698,0.977666780734403,-2.94911499719889,0.00318685368934829,0.013989906166432,1.85418519841292,"Down-regulated","6",129554868,129562790,1,"protein_coding","Klre1","killer cell lectin-like receptor family E member 1 [Source:MGI Symbol;Acc:MGI:2662547]"
"ENSMUSG00000026765",42.14305873249,1.46783251048393,0.497769637483506,2.94881889121365,0.0031899085167833,0.0140001540458823,1.85386718568544,"Up-regulated","2",49677700,49838861,1,"protein_coding","Lypd6b","LY6/PLAUR domain containing 6B [Source:MGI Symbol;Acc:MGI:1919147]"
"ENSMUSG00000029859",27.43781466585,-1.35927782095984,0.461021095599263,-2.94840699034167,0.00319416240008115,0.0140093324493742,1.85358255853723,"Down-regulated","6",42335421,42350202,-1,"protein_coding","Epha1","Eph receptor A1 [Source:MGI Symbol;Acc:MGI:107381]"
"ENSMUSG00000025461",9.27834837928507,-2.78887054502315,0.946754607540818,-2.94571636917321,0.00322207706170334,0.0141126539592389,1.8503913071904,"Down-regulated","7",139798180,139811058,1,"protein_coding","Scart1","scavenger receptor family member expressed on T cells 1 [Source:MGI Symbol;Acc:MGI:2443796]"
"ENSMUSG00000011267",29.3514939602635,-1.13210270425954,0.384612637376443,-2.94348805588383,0.00324536345811603,0.0141986477814108,1.84775301399968,"Down-regulated","7",19311212,19314581,1,"protein_coding","Zfp296","zinc finger protein 296 [Source:MGI Symbol;Acc:MGI:1926956]"
"ENSMUSG00000016128",24.1195644878929,-4.38884272432911,1.49223011502814,-2.94112997729332,0.00327017283437654,0.01429753405248,1.84473886041958,"Down-regulated","5",150960975,151157301,-1,"protein_coding","Stard13","StAR-related lipid transfer (START) domain containing 13 [Source:MGI Symbol;Acc:MGI:2385331]"
"ENSMUSG00000055027",23.617152985669,-1.17903287654009,0.400895739165764,-2.94099627746998,0.00327158465438226,0.0143004894676709,1.84464909753699,"Down-regulated","6",71190924,71299217,-1,"protein_coding","Smyd1","SET and MYND domain containing 1 [Source:MGI Symbol;Acc:MGI:104790]"
"ENSMUSG00000109956",3.4986009390923,3.21375182288105,1.09488185231265,2.93524987750308,0.00333279182714037,0.0145255609707661,1.83786708635217,"Up-regulated","8",92032595,92034383,-1,"TEC","Gm45428","predicted gene 45428 [Source:MGI Symbol;Acc:MGI:5791264]"
"ENSMUSG00000068551",37.2975109174376,-1.17149253456819,0.399295867183844,-2.93389596749523,0.00334736383031976,0.0145780075273736,1.83630182985884,"Down-regulated","6",48404631,48422759,-1,"protein_coding","Zfp467","zinc finger protein 467 [Source:MGI Symbol;Acc:MGI:1916160]"
"ENSMUSG00000109555",22.7349049275231,-1.1077341536041,0.377765680584858,-2.93233136448261,0.00336427575437951,0.0146430761501929,1.83436767910284,"Down-regulated","7",131913585,131915807,-1,"TEC","Gm44891","predicted gene 44891 [Source:MGI Symbol;Acc:MGI:5753467]"
"ENSMUSG00000020297",8.48639821060395,-2.60296844983483,0.888480140976843,-2.92968669729971,0.00339303917313131,0.0147616573294457,1.83086488041093,"Down-regulated","11",31950463,32009202,1,"protein_coding","Nsg2","neuron specific gene family member 2 [Source:MGI Symbol;Acc:MGI:1202070]"
"ENSMUSG00000071753",15.9169813635833,-3.91411934394165,1.33662992971387,-2.92834931863268,0.00340766959023968,0.0148153581245454,1.82928784606486,"Down-regulated","X",60159984,60247391,1,"lncRNA","Cdr1os","cerebellar degeneration related antigen 1, opposite strand [Source:MGI Symbol;Acc:MGI:5637821]"
"ENSMUSG00000117303",6.63756479165932,3.49696504853521,1.19570306413595,2.92460992484134,0.00344888245073868,0.0149744373430866,1.8246494870277,"Up-regulated","17",28545927,28547495,-1,"lncRNA","Gm49889","predicted gene, 49889 [Source:MGI Symbol;Acc:MGI:6270576]"
"ENSMUSG00000052837",5242.86873235119,-1.13595674378924,0.389347686225195,-2.91758955806974,0.00352748333967262,0.0152747574026733,1.81602567859879,"Down-regulated","8",85701113,85705347,-1,"protein_coding","Junb","jun B proto-oncogene [Source:MGI Symbol;Acc:MGI:96647]"
"ENSMUSG00000081046",9.08757463363036,-1.90804464355133,0.654510698143175,-2.91522300393926,0.00355434467283451,0.0153755397962582,1.81316962830564,"Down-regulated","4",98552603,98554374,1,"processed_pseudogene","Gm12846","predicted gene 12846 [Source:MGI Symbol;Acc:MGI:3651461]"
"ENSMUSG00000032053",30.1611249686119,-1.57230272765983,0.539454649050417,-2.91461521450877,0.00356127329205475,0.0153960551621355,1.81259054155198,"Down-regulated","9",51125008,51151380,1,"protein_coding","Pou2af1","POU domain, class 2, associating factor 1 [Source:MGI Symbol;Acc:MGI:105086]"
"ENSMUSG00000040929",99.7227621415804,-1.35536216922124,0.465030504209625,-2.91456615631021,0.0035618330765134,0.0153960551621355,1.81259054155198,"Down-regulated","19",27739121,27988566,-1,"protein_coding","Rfx3","regulatory factor X, 3 (influences HLA class II expression) [Source:MGI Symbol;Acc:MGI:106582]"
"ENSMUSG00000047507",8.34499971550863,-2.85967634398566,0.98168420559301,-2.91303081754096,0.00357939274842326,0.0154616400695394,1.81074444085929,"Down-regulated","17",25461633,25475338,-1,"protein_coding","Baiap3","BAI1-associated protein 3 [Source:MGI Symbol;Acc:MGI:2685783]"
"ENSMUSG00000050914",8.50830000754401,1.90678724439068,0.654609974986283,2.91286004988028,0.00358135067692936,0.015466659790099,1.81060346725461,"Up-regulated","8",46449939,46458744,-1,"protein_coding","Ankrd37","ankyrin repeat domain 37 [Source:MGI Symbol;Acc:MGI:3603344]"
"ENSMUSG00000115724",8.46915026840404,-1.91109110747414,0.656414437428222,-2.91140931476407,0.00359802334578053,0.0155214174698999,1.80906861998211,"Down-regulated","14",44217170,44224923,-1,"lncRNA","Gm49087","predicted gene, 49087 [Source:MGI Symbol;Acc:MGI:6118476]"
"ENSMUSG00000030218",5.99408397192934,-2.02925532615985,0.697137013249699,-2.91084146673046,0.00360456857920919,0.0155393047400957,1.8085684163134,"Down-regulated","6",136849433,136852821,-1,"protein_coding","Mgp","matrix Gla protein [Source:MGI Symbol;Acc:MGI:96976]"
"ENSMUSG00000036560",46.2553310101445,-1.10428294045417,0.379754859349489,-2.90788363405219,0.00363883713590732,0.0156696567470026,1.80494051690189,"Down-regulated","7",30758767,30770360,1,"protein_coding","Lgi4","leucine-rich repeat LGI family, member 4 [Source:MGI Symbol;Acc:MGI:2180197]"
"ENSMUSG00000105378",20.5158457182148,-1.27817402460698,0.439575047610701,-2.90774927183529,0.00364040082785024,0.0156729175207004,1.80485015189124,"Down-regulated","3",126531146,126534728,1,"TEC","Gm42515","predicted gene 42515 [Source:MGI Symbol;Acc:MGI:5662652]"
"ENSMUSG00000089809",1545.16725137445,-1.42972474853106,0.492329213389268,-2.90400144791049,0.00368426456143103,0.0158197077964761,1.80080154255453,"Down-regulated","5",99365285,99876924,-1,"protein_coding","Rasgef1b","RasGEF domain family, member 1B [Source:MGI Symbol;Acc:MGI:2443755]"
"ENSMUSG00000034917",41.6226153969838,1.02283852206575,0.352310093583615,2.90323365891019,0.00369330969004273,0.015855043188931,1.79983257062277,"Up-regulated","10",81109041,81127415,-1,"protein_coding","Tjp3","tight junction protein 3 [Source:MGI Symbol;Acc:MGI:1351650]"
"ENSMUSG00000064220",128.633486605401,-1.05967426227849,0.365367347638415,-2.90029820433543,0.00372807799349772,0.0159901716454722,1.79614687432247,"Down-regulated","3",96152813,96153398,1,"protein_coding","H2ac18","H2A clustered histone 18 [Source:MGI Symbol;Acc:MGI:96097]"
"ENSMUSG00000048376",12.5274912895611,-1.54371010472243,0.532714263065482,-2.89782011061467,0.00375766050695871,0.0161028388737014,1.79309755263285,"Down-regulated","13",95738311,95754995,-1,"protein_coding","F2r","coagulation factor II (thrombin) receptor [Source:MGI Symbol;Acc:MGI:101802]"
"ENSMUSG00000091058",4.89001424929149,-5.52990110521294,1.90974020202735,-2.89563004399367,0.00378398209078988,0.016201345660368,1.79044891208691,"Down-regulated","17",77981370,77981694,-1,"processed_pseudogene","Gm17538","predicted gene, 17538 [Source:MGI Symbol;Acc:MGI:4937172]"
"ENSMUSG00000020154",26.4943287095146,-1.36944124462244,0.472979632859968,-2.89534929092365,0.00378736844535418,0.0162122727680646,1.79015609795596,"Down-regulated","10",116111428,116225440,1,"protein_coding","Ptprb","protein tyrosine phosphatase, receptor type, B [Source:MGI Symbol;Acc:MGI:97809]"
"ENSMUSG00000031494",9.95886052103365,-1.77909221531346,0.614681918242189,-2.89432983550443,0.00379968796268384,0.0162578458535442,1.78893699846488,"Down-regulated","8",3793397,3798984,-1,"protein_coding","Cd209a","CD209a antigen [Source:MGI Symbol;Acc:MGI:2157942]"
"ENSMUSG00000030223",104.414388598855,-1.0899182275355,0.376672284907212,-2.8935450554956,0.00380919635967816,0.0162888388846059,1.78810987235084,"Down-regulated","6",137229317,137440231,1,"protein_coding","Ptpro","protein tyrosine phosphatase, receptor type, O [Source:MGI Symbol;Acc:MGI:1097152]"
"ENSMUSG00000071042",28.0115665844464,-1.00731123727511,0.348307576687437,-2.89201643804335,0.00382777919124065,0.0163564337736523,1.786311380448,"Down-regulated","17",75742891,75836049,1,"protein_coding","Rasgrp3","RAS, guanyl releasing protein 3 [Source:MGI Symbol;Acc:MGI:3028579]"
"ENSMUSG00000025328",15.9384655334816,-1.26098259780814,0.436135525788741,-2.89126320431633,0.00383696623282536,0.016381283341109,1.78565207778136,"Down-regulated","4",140512676,140537959,-1,"protein_coding","Padi3","peptidyl arginine deiminase, type III [Source:MGI Symbol;Acc:MGI:1338891]"
"ENSMUSG00000063696",771.946169892657,3.15335239414758,1.09319028430661,2.88454118136231,0.00391984487139412,0.016680154418803,1.77779993313931,"Up-regulated","8",103591477,103592430,-1,"processed_pseudogene","Gm8730","predicted pseudogene 8730 [Source:MGI Symbol;Acc:MGI:3644565]"
"ENSMUSG00000070501",5.95132270811247,-2.31559940104974,0.80406828341782,-2.87985417259205,0.0039785914832178,0.0169042297518266,1.77200461325387,"Down-regulated","1",173347283,173363523,-1,"protein_coding","Ifi214","interferon activated gene 214 [Source:MGI Symbol;Acc:MGI:3584522]"
"ENSMUSG00000022584",8.72819883592208,-1.69844397666539,0.590988987777126,-2.87390122623725,0.00405435738178117,0.0171885648685723,1.76476038251473,"Down-regulated","15",74980007,74983819,-1,"protein_coding","Ly6c2","lymphocyte antigen 6 complex, locus C2 [Source:MGI Symbol;Acc:MGI:3712069]"
"ENSMUSG00000003355",32.351867820689,1.48545145471664,0.517064981840849,2.87285255603299,0.0040678391702034,0.0172382002690216,1.76350807807239,"Up-regulated","15",98622247,98626079,-1,"protein_coding","Fkbp11","FK506 binding protein 11 [Source:MGI Symbol;Acc:MGI:1913370]"
"ENSMUSG00000038354",8.41112411637519,1.84295604045753,0.641526664425947,2.87276607918807,0.00406895273750937,0.0172391601266094,1.76348389635725,"Up-regulated","3",96577447,96598348,1,"protein_coding","Ankrd35","ankyrin repeat domain 35 [Source:MGI Symbol;Acc:MGI:2442590]"
"ENSMUSG00000097484",3.34916080929913,-3.08005019458109,1.07360776727553,-2.86887845679177,0.00411930059173134,0.0174258789072065,1.75880530821281,"Down-regulated","6",40180232,40186193,-1,"lncRNA","Gm26807","predicted gene, 26807 [Source:MGI Symbol;Acc:MGI:5477301]"
"ENSMUSG00000103576",2.99294664344259,3.70070164496087,1.29092194190097,2.86671217278354,0.0041476003599993,0.0175379602689788,1.75602091812155,"Up-regulated","1",190810022,190810877,-1,"lncRNA","Gm38188","predicted gene, 38188 [Source:MGI Symbol;Acc:MGI:5611416]"
"ENSMUSG00000001420",18.4708242871178,1.30400459132527,0.45524482005217,2.86440291879836,0.0041779620017382,0.0176471448688938,1.75332554908558,"Up-regulated","3",88235962,88243455,-1,"protein_coding","Tmem79","transmembrane protein 79 [Source:MGI Symbol;Acc:MGI:1919163]"
"ENSMUSG00000032739",119.404956923074,1.01536090931047,0.354604065574421,2.86336511022707,0.00419167247170701,0.0176935192908675,1.7521857761015,"Up-regulated","17",33857030,33864680,1,"protein_coding","Pram1","PML-RAR alpha-regulated adaptor molecule 1 [Source:MGI Symbol;Acc:MGI:3576625]"
"ENSMUSG00000033542",9.27045524006602,-1.6390663494755,0.572649556596135,-2.86225027260689,0.004206446032084,0.0177520243621108,1.75075211476867,"Down-regulated","6",43242516,43266254,1,"protein_coding","Arhgef5","Rho guanine nucleotide exchange factor (GEF) 5 [Source:MGI Symbol;Acc:MGI:1858952]"
"ENSMUSG00000073491",9.25318743666947,-1.53086673188727,0.535260116974196,-2.86004259114466,0.00423584115537346,0.0178605634657253,1.74810484409276,"Down-regulated","1",173393849,173426840,-1,"protein_coding","Ifi213","interferon activated gene 213 [Source:MGI Symbol;Acc:MGI:3695276]"
"ENSMUSG00000046447",19.2344662466077,-2.0028695861036,0.700491833493411,-2.85923331342083,0.00424666321257683,0.0178984282960785,1.74718510378597,"Down-regulated","4",138181625,138187434,1,"protein_coding","Camk2n1","calcium/calmodulin-dependent protein kinase II inhibitor 1 [Source:MGI Symbol;Acc:MGI:1913509]"
"ENSMUSG00000047022",26.7278649128352,-1.6569444292089,0.579995780595746,-2.85682152292033,0.00427906374061346,0.0180193553055432,1.74426075121787,"Down-regulated","12",57277213,57543985,1,"protein_coding","Mipol1","mirror-image polydactyly 1 [Source:MGI Symbol;Acc:MGI:1920740]"
"ENSMUSG00000082419",4.36520862486769,3.43929266387851,1.20400922791888,2.85653347509911,0.0042829483872261,0.0180279010087399,1.74405483530685,"Up-regulated","11",82918326,82918823,-1,"processed_pseudogene","Gm11425","predicted gene 11425 [Source:MGI Symbol;Acc:MGI:3650957]"
"ENSMUSG00000120430",33.7773139478185,-1.04905372582875,0.367280348518076,-2.85627513168492,0.0042864351567079,0.0180386706010094,1.74379547188942,"Down-regulated","6",125409627,125435805,1,"lncRNA","","novel transcript"
"ENSMUSG00000026070",22.9780344348659,-1.36326504749125,0.477673292711028,-2.85396958191668,0.00431766652030333,0.0181583058116371,1.74092467404074,"Down-regulated","1",40504712,40540014,1,"protein_coding","Il18r1","interleukin 18 receptor 1 [Source:MGI Symbol;Acc:MGI:105383]"
"ENSMUSG00000104118",11.6878779896699,-1.39570181382534,0.490081575264923,-2.84789693036485,0.00440091750872183,0.0184419621105924,1.73419287458007,"Down-regulated","1",137837029,137840896,1,"TEC","Gm37298","predicted gene, 37298 [Source:MGI Symbol;Acc:MGI:5610526]"
"ENSMUSG00000052889",30.89912039552,-1.56520535304601,0.550102854255254,-2.84529582229679,0.00443701949907094,0.0185598443704142,1.73142566978492,"Down-regulated","7",121887974,122233625,1,"protein_coding","Prkcb","protein kinase C, beta [Source:MGI Symbol;Acc:MGI:97596]"
"ENSMUSG00000044352",3.68553050097583,-3.50028476115811,1.23339316452802,-2.83793105217797,0.00454069898647751,0.0189405331837742,1.72260779959295,"Down-regulated","11",53367400,53371101,-1,"protein_coding","Sowaha","sosondowah ankyrin repeat domain family member A [Source:MGI Symbol;Acc:MGI:2687280]"
"ENSMUSG00000001036",16.2393562533106,-2.89681892667116,1.02147959926632,-2.83590482742074,0.0045696061017948,0.0190365969951297,1.72041068401485,"Down-regulated","11",61408075,61470513,-1,"protein_coding","Epn2","epsin 2 [Source:MGI Symbol;Acc:MGI:1333766]"
"ENSMUSG00000018238",8.43903659080827,-2.74249900745837,0.967596327103067,-2.83434210180321,0.00459201445051423,0.0191135593984351,1.7186584294727,"Down-regulated","11",53321850,53328731,1,"protein_coding","Gdf9","growth differentiation factor 9 [Source:MGI Symbol;Acc:MGI:95692]"
"ENSMUSG00000047655",9.63707873286113,-1.60813551809175,0.567515121693236,-2.83364346890657,0.00460206449094317,0.0191512893612397,1.71780198181957,"Down-regulated","7",11567907,11587203,1,"protein_coding","Vmn1r74","vomeronasal 1 receptor 74 [Source:MGI Symbol;Acc:MGI:2159644]"
"ENSMUSG00000038390",19.9267012189704,-1.37256776079817,0.484832610372476,-2.83101369716795,0.00464007339310306,0.0192846848420797,1.71478745415154,"Down-regulated","6",124835407,124840946,-1,"protein_coding","Gpr162","G protein-coupled receptor 162 [Source:MGI Symbol;Acc:MGI:1315214]"
"ENSMUSG00000020019",36.4718070723801,-1.13641296958843,0.402619905230962,-2.82254542019359,0.00476440727445876,0.0197575588691787,1.70426671537273,"Down-regulated","10",93476543,93583069,1,"protein_coding","Ntn4","netrin 4 [Source:MGI Symbol;Acc:MGI:1888978]"
"ENSMUSG00000097262",21.2315882900129,-1.29192025862162,0.458158186427116,-2.81981266928021,0.004805169232803,0.0199027405946917,1.70108711739927,"Down-regulated","8",27632938,27639739,1,"lncRNA","4933416M07Rik","RIKEN cDNA 4933416M07 gene [Source:MGI Symbol;Acc:MGI:1918332]"
"ENSMUSG00000041831",10.1144302826736,-1.99277322313947,0.707424767079622,-2.81694014102163,0.00484835608498324,0.0200645128099583,1.69757138098449,"Down-regulated","17",6926492,7005443,1,"protein_coding","Sytl3","synaptotagmin-like 3 [Source:MGI Symbol;Acc:MGI:1933367]"
"ENSMUSG00000033910",6.08110449566242,-2.50878724230184,0.89072438560261,-2.8165696177775,0.00485395219010433,0.0200798876247847,1.69723872200871,"Down-regulated","3",81999734,82053096,-1,"protein_coding","Gucy1a1","guanylate cyclase 1, soluble, alpha 1 [Source:MGI Symbol;Acc:MGI:1926562]"
"ENSMUSG00000045087",4.06454619484322,-2.7719269293517,0.984806638375218,-2.8146915560246,0.00488240700554519,0.0201582106959348,1.69554801981427,"Down-regulated","9",21154208,21159739,-1,"protein_coding","S1pr5","sphingosine-1-phosphate receptor 5 [Source:MGI Symbol;Acc:MGI:2150641]"
"ENSMUSG00000093456",3.29364899737866,-4.72337877040595,1.67906955348404,-2.81309297795617,0.00490674611124068,0.0202372037194082,1.69384949643341,"Down-regulated","9",107873548,107922469,1,"protein_coding","Gm20662","predicted gene 20662 [Source:MGI Symbol;Acc:MGI:5313109]"
"ENSMUSG00000024395",40.7612590883158,-2.20493031371953,0.784662890154537,-2.81003516463647,0.0049536087344881,0.0204174829578031,1.68999779823904,"Down-regulated","18",32055343,32091672,1,"protein_coding","Lims2","LIM and senescent cell antigen like domains 2 [Source:MGI Symbol;Acc:MGI:2385067]"
"ENSMUSG00000082030",3.84524368685098,-2.52940504088415,0.901094402416971,-2.80703668128402,0.00499995478614776,0.0205736018026668,1.68668967008992,"Down-regulated","4",143472357,143477955,1,"processed_pseudogene","Gm13081","predicted gene 13081 [Source:MGI Symbol;Acc:MGI:3650234]"
"ENSMUSG00000053647",19.5559788492848,1.82851835228165,0.651491352068315,2.80666557810259,0.00500571792459546,0.0205929555771779,1.68628131735759,"Up-regulated","5",139408906,139413555,1,"protein_coding","Gper1","G protein-coupled estrogen receptor 1 [Source:MGI Symbol;Acc:MGI:1924104]"
"ENSMUSG00000029381",69.836708054598,1.17281376596587,0.418082294713107,2.80522227512808,0.00502818920534032,0.0206678995381945,1.68470365812472,"Up-regulated","5",92831294,93113177,1,"protein_coding","Shroom3","shroom family member 3 [Source:MGI Symbol;Acc:MGI:1351655]"
"ENSMUSG00000051444",18.4221353092455,1.0338530862869,0.368852365857738,2.80289129739687,0.00506467365220252,0.0208090629507196,1.68174747598705,"Up-regulated","3",37366703,37375602,1,"protein_coding","Bbs12","Bardet-Biedl syndrome 12 (human) [Source:MGI Symbol;Acc:MGI:2686651]"
"ENSMUSG00000037846",15.7978865962321,1.37521270235637,0.491924763833911,2.79557526569384,0.00518074368648615,0.0212141957023118,1.6733734290715,"Up-regulated","10",67815400,67895570,1,"protein_coding","Rtkn2","rhotekin 2 [Source:MGI Symbol;Acc:MGI:2158417]"
"ENSMUSG00000097113",11.9442644556128,1.39305898091177,0.498735528694922,2.79318175818975,0.00521923566166294,0.0213448286718766,1.67070732678916,"Up-regulated","1",136598507,136618544,1,"lncRNA","Gm19705","predicted gene, 19705 [Source:MGI Symbol;Acc:MGI:5011890]"
"ENSMUSG00000097336",4.52305582466263,-2.69035352626263,0.96398452707727,-2.79086795554652,0.00525669126716866,0.0214889646794606,1.66778450795335,"Down-regulated","8",121781621,121809849,-1,"lncRNA","Fendrr","Foxf1 adjacent non-coding developmental regulatory RNA [Source:MGI Symbol;Acc:MGI:1916040]"
"ENSMUSG00000030935",5.43179201783778,2.66977424203699,0.957116919204696,2.78939196295413,0.00528071116720424,0.0215644759032249,1.66626109235704,"Up-regulated","7",119360146,119386736,1,"protein_coding","Acsm3","acyl-CoA synthetase medium-chain family member 3 [Source:MGI Symbol;Acc:MGI:99538]"
"ENSMUSG00000111617",4.81871186142437,2.75099465821943,0.986434182752684,2.7888273808017,0.00528992520585071,0.0215842056845191,1.66586392908683,"Up-regulated","9",122822192,122822769,1,"TEC","Gm47148","predicted gene, 47148 [Source:MGI Symbol;Acc:MGI:6095912]"
"ENSMUSG00000109167",12.2514014571203,-1.31317178587191,0.471356622344807,-2.78594109771794,0.00533725691107273,0.0217542472335964,1.6624559400868,"Down-regulated","7",118079718,118082571,1,"TEC","Gm44652","predicted gene 44652 [Source:MGI Symbol;Acc:MGI:5753228]"
"ENSMUSG00000103544",17.986943609695,-2.62301135461022,0.942972698314408,-2.78164082512562,0.00540848601391687,0.0220214785657784,1.65715352499182,"Down-regulated","5",49082296,49086082,-1,"TEC","Gm10048","predicted gene 10048 [Source:MGI Symbol;Acc:MGI:3644560]"
"ENSMUSG00000029530",25.3091898898513,-1.01366984191623,0.364656308398409,-2.77979516210298,0.00543931968089494,0.0221295779327335,1.65502686909275,"Down-regulated","9",123507504,123613395,1,"protein_coding","Ccr9","chemokine (C-C motif) receptor 9 [Source:MGI Symbol;Acc:MGI:1341902]"
"ENSMUSG00000038463",13.3763670632349,1.26205873972371,0.454517082090676,2.77670254750058,0.00549134081894604,0.0223073308621243,1.65155239122214,"Up-regulated","1",170472101,170510358,1,"protein_coding","Olfml2b","olfactomedin-like 2B [Source:MGI Symbol;Acc:MGI:2443310]"
"ENSMUSG00000105958",4.88136729883179,-3.32735738805327,1.19834123989101,-2.77663596752783,0.00549246568772587,0.0223073308621243,1.65155239122214,"Down-regulated","5",48956352,48958621,-1,"TEC","Gm43319","predicted gene 43319 [Source:MGI Symbol;Acc:MGI:5663456]"
"ENSMUSG00000060716",13.181675230283,-1.98688141357272,0.716079598209659,-2.77466557983263,0.00552584968711966,0.0224148116926495,1.64946490530083,"Down-regulated","12",79075937,79128429,1,"protein_coding","Plekhh1","pleckstrin homology domain containing, family H (with MyTH4 domain) member 1 [Source:MGI Symbol;Acc:MGI:2144989]"
"ENSMUSG00000031428",10.6871966317658,-2.85889628059002,1.03054168613559,-2.77416849706542,0.00553430056485973,0.0224427265536902,1.64892438202863,"Down-regulated","X",135893904,135899221,1,"protein_coding","Zcchc18","zinc finger, CCHC domain containing 18 [Source:MGI Symbol;Acc:MGI:1914245]"
"ENSMUSG00000037887",8.62503463384475,-2.1507052434898,0.77651289276505,-2.76969676038661,0.00561085033335185,0.022705008519557,1.64387833080349,"Down-regulated","7",141633227,141649580,-1,"protein_coding","Dusp8","dual specificity phosphatase 8 [Source:MGI Symbol;Acc:MGI:106626]"
"ENSMUSG00000042345",18.0064270967709,-2.06923775684719,0.747211404324013,-2.76928021289931,0.00561802944699204,0.0227175997238542,1.643637556841,"Down-regulated","17",31426847,31465866,1,"protein_coding","Ubash3a","ubiquitin associated and SH3 domain containing, A [Source:MGI Symbol;Acc:MGI:1926074]"
"ENSMUSG00000055022",22.7570919348771,-1.16465019060483,0.420774694533094,-2.76787127585504,0.0056423736609675,0.0228018069717701,1.64203073515862,"Down-regulated","15",91949046,92239848,1,"protein_coding","Cntn1","contactin 1 [Source:MGI Symbol;Acc:MGI:105980]"
